symbol,predicted_price,date
AMZN,231.5,2025-09-09
AAPL,237.54,2025-09-09
GOOGL,233.28,2025-09-09
005930.KS,69824.07,2025-09-09
2317.TW,201.68,2025-09-09
MSFT,503.37,2025-09-09
JD,32.38,2025-09-09
BABA,138.79,2025-09-09
T,28.99,2025-09-09
META,746.12,2025-09-09
