symbol,predicted_price,date
AMZN,228.05,2025-09-01
AAPL,230.8,2025-09-01
GOOGL,210.72,2025-09-01
005930.KS,69588.34,2025-09-01
2317.TW,201.53,2025-09-01
MSFT,507.28,2025-09-01
JD,30.82,2025-09-01
BABA,129.29,2025-09-01
T,28.99,2025-09-01
META,741.97,2025-09-01
