symbol,predicted_price,date
AMZN,225.25,2025-08-26
AAPL,225.5,2025-08-26
GOOGL,204.65,2025-08-26
005930.KS,71658.46,2025-08-26
2317.TW,207.6,2025-08-26
MSFT,506.2,2025-08-26
JD,31.96,2025-08-26
BABA,123.61,2025-08-26
T,28.84,2025-08-26
META,747.49,2025-08-26
