symbol,predicted_price,date
AMZN,224.66,2025-08-15
AAPL,231.32,2025-08-15
GOOGL,201.78,2025-08-15
005930.KS,71414.78,2025-08-15
2317.TW,197.72,2025-08-15
MSFT,518.71,2025-08-15
JD,31.7,2025-08-15
BABA,123.99,2025-08-15
T,28.37,2025-08-15
META,776.95,2025-08-15
