symbol,predicted_price,date
AMZN,221.7,2025-08-14
AAPL,230.08,2025-08-14
GOOGL,199.74,2025-08-14
005930.KS,71780.08,2025-08-14
2317.TW,198.3,2025-08-14
MSFT,523.58,2025-08-14
JD,32.4,2025-08-14
BABA,124.94,2025-08-14
T,28.3,2025-08-14
META,777.46,2025-08-14
