symbol,predicted_price,date
AMZN,229.44,2025-09-08
AAPL,237.52,2025-09-08
GOOGL,232.52,2025-09-08
005930.KS,69675.31,2025-09-08
2317.TW,203.28,2025-09-08
MSFT,504.29,2025-09-08
JD,31.24,2025-09-08
BABA,133.71,2025-09-08
T,29.32,2025-09-08
META,742.16,2025-09-08
