symbol,predicted_price,date
AMZN,220.92,2025-08-12
AAPL,225.71,2025-08-12
GOOGL,200.0,2025-08-12
005930.KS,71087.86,2025-08-12
2317.TW,195.59,2025-08-12
MSFT,517.11,2025-08-12
JD,31.18,2025-08-12
BABA,119.43,2025-08-12
T,27.93,2025-08-12
META,761.55,2025-08-12
