symbol,predicted_price,date
AMZN,228.08,2025-09-15
AAPL,229.46,2025-09-15
GOOGL,238.99,2025-09-15
005930.KS,74262.47,2025-09-15
2317.TW,214.86,2025-09-15
MSFT,500.63,2025-09-15
JD,33.65,2025-09-15
BABA,154.75,2025-09-15
T,29.32,2025-09-15
META,750.03,2025-09-15
