symbol,predicted_price,date
AMZN,228.05,2025-09-02
AAPL,230.8,2025-09-02
GOOGL,210.72,2025-09-02
005930.KS,68347.28,2025-09-02
2317.TW,197.06,2025-09-02
MSFT,507.28,2025-09-02
JD,30.82,2025-09-02
BABA,129.29,2025-09-02
T,28.99,2025-09-02
META,741.97,2025-09-02
