symbol,predicted_price,date
AMZN,231.97,2025-09-11
AAPL,229.97,2025-09-11
GOOGL,234.52,2025-09-11
005930.KS,72059.98,2025-09-11
2317.TW,210.05,2025-09-11
MSFT,500.35,2025-09-11
JD,33.38,2025-09-11
BABA,144.45,2025-09-11
T,29.16,2025-09-11
META,756.41,2025-09-11
