symbol,predicted_price,date
AMZN,228.18,2025-08-31
AAPL,230.54,2025-08-31
GOOGL,208.99,2025-08-31
005930.KS,70006.78,2025-08-31
2317.TW,204.16,2025-08-31
MSFT,506.5,2025-08-31
JD,30.91,2025-08-31
BABA,129.51,2025-08-31
T,28.99,2025-08-31
META,746.51,2025-08-31
