symbol,predicted_price,date
AMZN,229.1,2025-08-19
AAPL,230.09,2025-08-19
GOOGL,200.9,2025-08-19
005930.KS,71029.98,2025-08-19
2317.TW,210.96,2025-08-19
MSFT,520.71,2025-08-19
JD,31.72,2025-08-19
BABA,121.01,2025-08-19
T,28.76,2025-08-19
META,777.37,2025-08-19
