symbol,predicted_price,date
AMZN,226.03,2025-09-03
AAPL,229.63,2025-09-03
GOOGL,209.06,2025-09-03
005930.KS,68939.0,2025-09-03
2317.TW,198.86,2025-09-03
MSFT,506.75,2025-09-03
JD,31.47,2025-09-03
BABA,136.74,2025-09-03
T,29.07,2025-09-03
META,741.96,2025-09-03
