symbol,predicted_price,date
AMZN,226.41,2025-09-03
AAPL,230.08,2025-09-03
GOOGL,210.98,2025-09-03
005930.KS,68597.56,2025-09-03
2317.TW,196.85,2025-09-03
MSFT,506.44,2025-09-03
JD,31.33,2025-09-03
BABA,136.8,2025-09-03
T,28.95,2025-09-03
META,736.36,2025-09-03
