symbol,predicted_price,date
AMZN,223.81,2025-08-23
AAPL,225.16,2025-08-23
GOOGL,200.91,2025-08-23
005930.KS,71224.98,2025-08-23
2317.TW,203.79,2025-08-23
MSFT,507.81,2025-08-23
JD,31.73,2025-08-23
BABA,121.17,2025-08-23
T,29.03,2025-08-23
META,746.54,2025-08-23
