symbol,predicted_price,date
AMZN,221.37,2025-08-11
AAPL,221.73,2025-08-11
GOOGL,197.14,2025-08-11
005930.KS,71153.18,2025-08-11
2317.TW,195.65,2025-08-11
MSFT,525.6,2025-08-11
JD,31.56,2025-08-11
BABA,120.55,2025-08-11
T,27.9,2025-08-11
META,768.92,2025-08-11
