symbol,predicted_price,date
AMZN,220.28,2025-08-11
AAPL,221.14,2025-08-11
GOOGL,198.55,2025-08-11
005930.KS,71019.44,2025-08-11
2317.TW,193.23,2025-08-11
MSFT,516.39,2025-08-11
JD,31.46,2025-08-11
BABA,120.79,2025-08-11
T,27.83,2025-08-11
META,762.84,2025-08-11
