symbol,predicted_price,date
AMZN,227.78,2025-08-16
AAPL,230.83,2025-08-16
GOOGL,200.61,2025-08-16
005930.KS,71809.2,2025-08-16
2317.TW,205.8,2025-08-16
MSFT,522.15,2025-08-16
JD,31.66,2025-08-16
BABA,121.63,2025-08-16
T,28.64,2025-08-16
META,781.76,2025-08-16
