symbol,predicted_price,date
AMZN,230.22,2025-09-12
AAPL,228.49,2025-09-12
GOOGL,238.07,2025-09-12
005930.KS,72768.58,2025-09-12
2317.TW,212.03,2025-09-12
MSFT,500.9,2025-09-12
JD,34.01,2025-09-12
BABA,151.63,2025-09-12
T,29.17,2025-09-12
META,750.62,2025-09-12
