symbol,predicted_price,date
AMZN,229.62,2025-09-12
AAPL,228.2,2025-09-12
GOOGL,235.83,2025-09-12
005930.KS,73044.67,2025-09-12
2317.TW,214.53,2025-09-12
MSFT,500.25,2025-09-12
JD,34.1,2025-09-12
BABA,151.46,2025-09-12
T,29.24,2025-09-12
META,755.27,2025-09-12
