symbol,predicted_price,date
AMZN,226.44,2025-08-27
AAPL,226.73,2025-08-27
GOOGL,205.36,2025-08-27
005930.KS,71257.07,2025-08-27
2317.TW,210.49,2025-08-27
MSFT,504.72,2025-08-27
JD,31.84,2025-08-27
BABA,124.22,2025-08-27
T,28.63,2025-08-27
META,749.53,2025-08-27
