Date,Close,High,Low,Open,Volume
2012-05-18,38.02140808105469,44.75446989627076,37.79266346796198,41.820564999849665,573576400
2012-05-21,33.84432601928711,36.459977408452524,32.81994706729023,36.33068564559697,168192700
2012-05-22,30.830860137939453,33.406728927025874,30.771188036558144,32.43207638438288,101786600
2012-05-23,31.82540512084961,32.322677075862885,31.188897625454047,31.198843292187348,73600000
2012-05-24,32.84978103637695,33.028799226810904,31.59665749722285,32.77021950389718,50237200
2012-05-25,31.73589515686035,32.77022170578045,30.940260809184828,32.720495270403944,37149800
2012-05-29,28.68264389038086,31.517094153787344,28.49368003363595,31.308238965397326,78063400
2012-05-30,28.036191940307617,29.388770299782777,27.70799254243488,28.543409536464004,57267900
2012-05-31,29.43849754333496,29.508115307441713,26.683610698064467,28.39422539090826,111639200
2012-06-01,27.568756103515625,28.99095417775408,27.240556693840745,28.732372537261455,41855500
2012-06-04,26.75322914123535,27.499137027498094,26.295739881526288,27.051593433905555,35230300
2012-06-05,25.728851318359375,27.608538667047362,25.609505216675757,26.55432267276678,42473400
2012-06-06,26.663721084594727,27.021757491006888,25.380760456521028,25.92775883570234,61489200
2012-06-07,26.166446685791016,27.20077314195635,26.007319830525848,26.85268243471064,26159500
2012-06-08,26.952136993408203,27.608535740739697,26.295738246076713,26.405136772670808,38034000
2012-06-11,26.862628936767578,27.916844859962364,26.69355641066581,27.03170146286935,28219600
2012-06-12,27.250503540039062,27.61848563199969,26.812903675882595,27.330066979254603,15816800
2012-06-13,27.121212005615234,27.946683348395048,26.952139470494455,27.509083510975056,17102800
2012-06-14,28.13564682006836,28.16548192194235,27.230610158739097,27.49913745725629,16855000
2012-06-15,29.84626007080078,29.935769165771223,28.195317492144312,28.354444350549144,43563800
2012-06-18,31.238622665405273,31.904969028148347,29.249534934290303,29.796533301570165,42978900
2012-06-19,31.73589515686035,32.00442246055406,30.532497968883384,31.36791498241364,30849000
2012-06-20,31.42758560180664,31.755784991859286,30.980040116761298,31.745839325864743,15553600
2012-06-21,31.666276931762695,32.32267573336177,31.338077530963158,31.49720439820282,21875300
2012-06-22,32.86967468261719,33.267493754680785,31.885078359779733,32.2331672024225,74834000
2012-06-25,31.88507652282715,32.83983768811379,31.37785704547363,32.68071082723269,24352900
2012-06-26,32.91939926147461,33.25754431549188,32.32267448091879,32.511636442855284,24858700
2012-06-27,32.05415344238281,32.72049991136852,31.725953990298223,32.28289811266615,28568000
2012-06-28,31.18889617919922,32.01436561342391,30.731405015391424,31.785620979990952,17713300
2012-06-29,30.930316925048828,31.81546042496107,30.59217183356599,31.74584265264555,19526900
2012-07-02,30.602115631103516,31.556876845004417,30.383314763544796,31.079496238053967,14122000
2012-07-03,31.029769897460938,31.26846020166394,30.63195082684735,30.74135126096028,8763600
2012-07-05,31.298295974731445,31.457422847609738,30.850752356114487,31.14911476852579,10032100
2012-07-06,31.55687713623047,31.725949673203463,31.08944219139545,31.268460394889434,10945600
2012-07-09,31.994474411010742,32.70060344060963,31.815458108210237,31.924856643764674,17785200
2012-07-10,31.298295974731445,32.30278554536438,30.989987895647502,32.25305910894315,14269500
2012-07-11,30.801023483276367,31.38780452809092,30.38331497505146,31.308241093045318,13030300
2012-07-12,30.641895294189453,31.228676313745726,30.433041997538155,30.532496761299562,11300700
2012-07-13,30.552387237548828,30.90047797410377,30.39326036888518,30.870642871818028,8108300
2012-07-16,28.09586524963379,30.333589030578075,28.056082582995977,30.333589030578075,24672100
2012-07-17,27.936737060546875,28.434008988435654,27.001865304972252,28.324608557278726,30438600
2012-07-18,28.951173782348633,29.130191989382496,27.996410643815345,28.1555375174139,16841800
2012-07-19,28.841772079467773,29.33904401187239,28.473790014833927,29.249534912284208,13685100
2012-07-20,28.60308265686035,29.309207912001078,28.563299990515667,28.841772964102653,11869100
2012-07-23,28.593135833740234,28.84177179751189,27.85717360860916,27.966574039690084,12390700
2012-07-24,28.294775009155273,29.289318919537646,27.94668426113305,28.66275519370925,11539800
2012-07-25,29.17991828918457,29.32909949536586,27.92679274276623,28.235100821799822,17230200
2012-07-26,26.703502655029297,28.075972328396652,26.584156558807774,27.598591737394255,64597400
2012-07-27,23.58063507080078,24.406108332797423,22.15843888045699,23.06347368201302,123102300
2012-07-30,23.02368927001953,23.90883456805975,22.904345072785176,23.869051904353757,29285900
2012-07-31,21.5915470123291,23.24249162034155,21.49209414055579,23.24249162034155,56179400
2012-08-01,20.76607322692871,21.462254629532417,20.726292462262574,21.382691203258425,44604400
2012-08-02,19.930660247802734,20.72629459231023,19.711859380356742,20.65667682428356,56374500
2012-08-03,20.974933624267578,22.039095426759108,19.791425704205345,20.24891694179383,80647000
2012-08-06,21.800403594970703,22.0291482496221,21.183785507495138,21.273294615305172,27778900
2012-08-07,20.60694694519043,22.327509168555107,20.38814799111168,22.078873217443988,36782900
2012-08-08,20.60694694519043,21.034601084612234,20.109675042968192,20.597001279512973,29537400
2012-08-09,20.895366668701172,21.054493534107692,20.497549505184868,20.636785038180108,15610700
2012-08-10,21.691003799438477,21.70094946692966,21.014713585574874,21.293186584501687,25794700
2012-08-13,21.482147216796875,22.32750985599067,21.283237691007105,22.02914556730601,24973100
2012-08-14,20.268800735473633,21.48214532123151,20.13951088297798,21.29318147809941,39308800
2012-08-15,21.084331512451172,21.293184821648826,20.288695251505832,20.527385560706847,47861100
2012-08-16,19.761587142944336,20.368257601793722,19.582568946354012,20.328476834185793,157565300
2012-08-17,18.946062088012695,19.970443071814383,18.896335647716597,19.900825296623008,129293400
2012-08-20,19.90082359313965,20.02016779841142,18.647698056134384,18.94606046625576,101186600
2012-08-21,19.055461883544922,19.870987617035563,18.985844110726262,19.473170417398915,70640600
2012-08-22,19.333932876586914,19.42344197438598,18.856550389344616,19.25436944487017,49892200
2012-08-23,19.333932876586914,19.622349605206914,19.25436944487017,19.39360497613901,32813700
2012-08-24,19.304096221923828,19.572623520100407,19.144969355658123,19.413496653834706,29622200
2012-08-27,19.045515060424805,19.423442799846956,18.995788624841747,19.38366013382697,20704000
2012-08-28,19.234477996826172,19.27425876397396,18.846606506661537,18.995787703113947,25417000
2012-08-29,18.99578857421875,19.274259647848826,18.965951574783276,19.214587545919798,16124700
2012-08-30,18.985841751098633,19.343878134744607,18.95600475348087,19.16485994292162,30647500
2012-08-31,17.961462020874023,18.5979713968018,17.93162691838526,18.578080063848013,58764200
2012-09-04,17.633262634277344,18.170317242968146,17.45424443138041,17.981353373583392,46622400
2012-09-05,18.47862434387207,18.647696871383623,18.08080719000425,18.17031628674224,60781800
2012-09-06,18.856550216674805,19.154914505586845,18.61785992371027,18.63775125569277,46066500
2012-09-07,18.876440048217773,19.31403983233999,18.67753243502889,18.99578613368444,36371700
2012-09-10,18.707368850708008,19.095242233075123,18.448787228110533,18.9560048074046,24797800
2012-09-11,19.32398796081543,19.473169163958993,18.74715258423625,18.816770352573783,50508200
2012-09-12,20.815805435180664,21.0445500912516,20.169352239051378,20.646732885706047,121584000
2012-09-13,20.597002029418945,21.362801241988816,20.49754916290698,20.845637989582528,65041600
2012-09-14,21.87996482849121,21.959528261080777,20.78596620767828,21.01471083925555,72819800
2012-09-17,21.402585983276367,22.625874570735775,21.382694649266778,22.546311131639442,50667600
2012-09-18,21.750675201416016,21.860073736842757,21.253403268019547,21.48214790211587,36760500
2012-09-19,23.162927627563477,23.242491061233356,21.651220490893916,21.870019459250607,78782800
2012-09-20,22.466747283935547,23.11320045195384,22.41702084675798,22.89440147265377,57248900
2012-09-21,22.735273361206055,23.113199195256357,22.476691728669792,22.844671896436942,51218100
2012-09-24,20.676565170288086,21.860070849661334,20.248911060539083,21.661163240738713,79106500
2012-09-25,20.169353485107422,21.094277833789086,20.1096794778824,21.08433406286043,46291700
2012-09-26,20.507492065429688,20.666618906735664,19.691964632559582,20.040055309269498,38271900
2012-09-27,20.209131240844727,20.88542137950118,20.050004372565784,20.87547571311601,30215900
2012-09-28,21.54182243347168,21.830241097915053,20.388151569582387,20.45776934460193,65486000
2012-10-01,21.87002182006836,22.466748585478644,21.6114401584925,21.959530929727006,51262700
2012-10-02,22.148494720458984,22.3672937114863,21.700949174105283,21.959530834560525,29341400
2012-10-03,21.710891723632812,22.367290499393587,21.681054725846664,22.178326640631603,32000100
2012-10-04,21.830242156982422,22.277785831081,21.293187471733496,22.19822238477844,46892100
2012-10-05,20.795913696289062,21.511984652346985,20.766076695100054,21.37274910734901,40529300
2012-10-08,20.288692474365234,20.636783172322875,20.05000219783643,20.288692474365234,32236700
2012-10-09,20.1196231842041,20.437876937274225,19.861041535599128,20.278750060739164,27161800
2012-10-10,19.532840728759766,19.831205023785085,19.343878761879783,19.821259357590055,39321800
