symbol,predicted_price,date
AMZN,229.3,2025-09-17
AAPL,232.74,2025-09-17
GOOGL,244.75,2025-09-17
005930.KS,75540.69,2025-09-17
2317.TW,213.22,2025-09-17
MSFT,500.66,2025-09-17
JD,34.32,2025-09-17
BABA,159.91,2025-09-17
T,29.22,2025-09-17
META,759.28,2025-09-17
