symbol,predicted_price,date
AMZN,227.17,2025-08-28
AAPL,228.09,2025-08-28
GOOGL,205.01,2025-08-28
005930.KS,70943.98,2025-08-28
2317.TW,209.9,2025-08-28
MSFT,504.61,2025-08-28
JD,31.03,2025-08-28
BABA,122.82,2025-08-28
T,28.7,2025-08-28
META,749.36,2025-08-28
