symbol,predicted_price,date
AMZN,228.05,2025-08-30
AAPL,230.8,2025-08-30
GOOGL,210.72,2025-08-30
005930.KS,69588.34,2025-08-30
2317.TW,201.53,2025-08-30
MSFT,507.28,2025-08-30
JD,30.82,2025-08-30
BABA,129.29,2025-08-30
T,28.99,2025-08-30
META,741.97,2025-08-30
