symbol,predicted_price,date
AMZN,228.53,2025-08-29
AAPL,229.79,2025-08-29
GOOGL,206.97,2025-08-29
005930.KS,70335.1,2025-08-29
2317.TW,207.15,2025-08-29
MSFT,505.7,2025-08-29
JD,30.48,2025-08-29
BABA,120.33,2025-08-29
T,28.79,2025-08-29
META,749.89,2025-08-29
